BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_E04_1537886.CEL TCGA-YT-A95F
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_G02_1537872.CEL TCGA-YT-A95G
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_E08_1537894.CEL TCGA-YT-A95H
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_B03_1537310.CEL TCGA-ZB-A961
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_H12_1537912.CEL TCGA-ZB-A962
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_A09_1537430.CEL TCGA-ZB-A963
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_E10_1537940.CEL TCGA-ZB-A964
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_E02_1537920.CEL TCGA-ZB-A965
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_H04_1537892.CEL TCGA-ZB-A966
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_B09_1537426.CEL TCGA-ZB-A96A
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_H10_1537862.CEL TCGA-ZB-A96B
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_A11_1537440.CEL TCGA-ZB-A96C
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_F02_1537950.CEL TCGA-ZB-A96D
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_D10_1537996.CEL TCGA-ZB-A96E
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_H02_1537902.CEL TCGA-ZB-A96F
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_F04_1537926.CEL TCGA-ZB-A96G
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_B07_1537334.CEL TCGA-ZB-A96H
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_H08_1537962.CEL TCGA-ZB-A96I
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_B01_1537442.CEL TCGA-ZB-A96K
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_C12_1537910.CEL TCGA-ZB-A96L
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_D08_1537970.CEL TCGA-ZB-A96M
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_G10_1537918.CEL TCGA-ZB-A96O
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_F08_1538020.CEL TCGA-ZB-A96P
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_C01_1537294.CEL TCGA-ZB-A96Q
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_H06_1537946.CEL TCGA-ZB-A96R
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_D04_1537956.CEL TCGA-ZB-A96V
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_D06_1537844.CEL TCGA-ZC-AAA7
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_G06_1537854.CEL TCGA-ZC-AAAA
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_D12_1537888.CEL TCGA-ZC-AAAF
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_B11_1537400.CEL TCGA-ZC-AAAH
BREAD_p_TCGAb_430_431_NSP_GenomeWideSNP_6_F12_1537848.CEL TCGA-ZL-A9V6
BILLS_p_TCGAb_431_NSP_GenomeWideSNP_6_A02_1537370.CEL TCGA-ZT-A8OM
